,vader,textblob,huliu,syuzhet,jockers_rinker,sentiword,senticnet
2052,0.0,0.0,0.0,0.0,0.0,0.175,0.512
2053,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2054,0.0,0.0,0.0,0.0,0.0,0.625,1.114
2055,-0.6597,-0.6,0.0,-0.8,-0.8,0.0,0.0
2056,-0.5106,-0.5,-1.0,-0.75,-0.75,-0.125,-0.29
2057,0.6249,0.1,1.0,0.5,0.5,0.375,0.708
2058,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2059,-0.7906,-0.6,-2.0,-1.5,-1.5,-0.216666666666667,-0.462
2060,0.0,1.0,1.0,0.5,0.5,0.4791666666666667,0.438
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,0.0387,0.0,-1.0,-0.5,-0.5,0.0,0.706
2063,-0.5574,0.0,-2.0,-1.0,-1.0,-0.125,0.962
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0,0.0,-0.375,0.778
2066,-0.1779,0.0,-1.0,-1.0,-1.0,0.375,-0.0169999999999999
2067,0.0,0.0,-1.0,-0.75,-0.75,0.0,-0.65
2068,0.0,0.0,0.0,0.0,0.0,0.28125,-0.11
2069,-0.34,-0.33,-1.0,-0.8,-0.8,0.75,0.247
2070,0.3612,0.0,1.0,0.5,0.5,0.125,-0.516
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,0.0,0.0,0.0,0.0,0.0,-0.625,-0.7360000000000001
2073,0.3182,0.0,0.0,1.0,1.0,-0.25,0.139
2074,-0.5423,-0.4,-1.0,-1.0,-1.0,-0.5,0.348
2075,0.0,0.0,0.0,0.0,0.0,0.825,0.6950000000000001
2076,-0.5267,0.0,0.0,-0.5,-0.5,-0.125,0.601
2077,0.0,0.0,0.0,0.8,0.8,0.1666666666666669,0.82
2078,0.6369,0.53,1.0,0.5,0.5,0.1875,0.28
2079,-0.6705,0.0,-1.0,-1.25,-1.25,-0.125,-0.3389999999999999
2080,0.2263,0.2,0.0,0.6,0.6,-0.175,-0.3349999999999999
2081,0.6369,1.0,1.0,1.1,1.1,1.0625,0.5499999999999999
2082,-0.8658,-0.27,-2.0,-1.75,-1.75,-2.291666666666666,-3.0370000000000004
2083,0.0,0.0,0.0,0.0,0.0,0.15625,0.188
2084,0.0,-0.5,-1.0,-0.5,-0.5,-0.125,-0.72
2085,0.0,0.0,0.0,0.0,0.0,0.125,0.0
2086,0.0,0.0,0.0,0.0,0.0,-0.25,0.136
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,0.0,0.0,1.0,0.5,0.5,0.5,1.395
2089,0.0,0.0,1.0,0.5,0.5,0.0,0.25
2090,0.0,0.0,0.0,0.0,0.0,-0.0625,0.88
2091,0.5574,0.2,1.0,1.0,1.0,0.125,1.078
2092,-0.4019,0.0,-1.0,-1.0,-1.0,-0.625,-0.224
2093,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
2094,0.0258,-0.25,0.0,0.0,0.0,0.0,0.508
2095,-0.0459,-0.15,2.0,2.0,2.0,-0.4895833333333332,0.7119999999999997
2096,-0.4019,0.0,-2.0,-0.1999999999999999,-0.1999999999999999,0.691666666666667,1.1890000000000005
2097,0.0,0.0,-1.0,-0.75,-0.75,-0.34375,-1.435
2098,0.0,-0.17,0.0,0.0,0.0,0.1875,-0.74
2099,0.0,0.0,0.0,0.0,0.0,-0.075,0.8029999999999999
2100,0.0,0.0,0.0,0.0,0.0,-0.2,0.133
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.569
2102,0.0,0.0,0.0,0.0,0.0,-0.625,0.8
2103,0.0,0.0,0.0,0.0,0.0,0.0,-0.237
2104,0.3291,0.2,0.0,0.6,0.6,0.6,0.525
2105,0.0,0.0,0.0,-1.0,-1.0,0.0,0.541
2106,-0.5859,0.0,-3.0,-0.9,-0.9,-1.0,0.3369999999999999
2107,-0.1531,0.4,0.0,0.0,0.0,-0.6875,-0.2729999999999999
2108,0.0,0.0,1.0,0.25,0.25,0.0,0.0
2109,0.0,-0.12,-1.0,0.0,-1.0,-1.6875,-0.536
2110,0.0,-0.17,0.0,0.0,0.0,0.25,0.073
2111,0.2023,0.0,-1.0,-1.0,-1.0,-0.25,0.5470000000000002
2112,-0.6808,-0.05,-1.0,-1.5,-1.5,-0.875,1.097
2113,0.0,-0.03,0.0,0.8,0.8,-1.1666666666666663,0.089
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0,0.0,0.0,-0.76
2116,0.0,0.0,1.0,0.0,1.0,0.75,0.655
2117,0.0,-0.25,0.0,0.0,0.0,-0.875,-0.067
2118,0.0,0.0,0.0,0.0,0.0,0.15625,-0.76
2119,-0.2732,0.0,1.0,-0.3,-0.3,-0.5,-1.28
2120,0.4215,0.0,0.0,0.5,0.5,-0.0625,-0.59
2121,0.0,0.0,-1.0,-0.6,-0.6,-0.25,-0.85
2122,0.0,-0.3,0.0,0.0999999999999999,0.0999999999999999,0.0208333333333333,-1.025
2123,0.0,0.0,0.0,0.5,0.5,0.5625,0.914
2124,0.0,0.6,1.0,0.5,1.5,0.84375,0.0819999999999999
2125,0.0,0.4,1.0,0.8,0.8,0.6875,0.5810000000000001
2126,0.0,0.0,0.0,0.0,0.0,0.0,-0.72
2127,0.5267,0.0,-1.0,0.0,-1.0,-0.125,0.751
2128,-0.34,0.0,1.0,0.25,0.25,0.75,2.401
2129,0.0,-0.12,0.0,0.0,0.0,0.5,0.56
2130,-0.4767,-0.65,-1.0,-0.75,-0.75,0.125,0.524
2131,-0.1451,-0.02,2.0,1.55,1.55,-0.125,1.368
2132,0.5719,0.35,1.0,1.05,1.05,0.88685,2.108
2133,0.6124,0.0,2.0,1.0,2.0,1.104166666666667,1.2999999999999998
2134,0.4588,0.0,1.0,0.25,0.25,-0.125,0.327
2135,0.6124,0.0,1.0,0.5,0.5,0.0,0.327
2136,-0.4939,-0.4,-1.0,-0.75,-0.75,-0.0416666666666667,-1.1069999999999998
2137,0.0,-0.1,0.0,0.0,0.0,0.25,0.852
2138,0.3818,0.1,1.0,0.5,0.5,0.8535714285714286,1.022
2139,0.0,0.05,0.0,0.0,0.0,-0.2499999999999997,0.64
2140,0.5667,0.0,-2.0,-1.75,-1.75,0.125,-0.8759999999999999
2141,-0.4767,-0.29,-3.0,-1.5,-1.5,-1.1375,-1.15
2142,0.4588,0.2,0.0,0.0,0.0,-0.0625,0.099
2143,-0.3818,-0.3,-1.0,-0.5,-0.5,-1.4583333333333333,-1.199
2144,-0.7096,0.0,-2.0,-1.5,-1.5,0.0,-0.144
2145,0.0,0.0,-1.0,-0.5,-0.5,-0.375,-0.82
2146,0.0,0.0,-1.0,-0.6,-0.6,0.125,0.5830000000000001
2147,0.0,0.0,0.0,0.0,0.0,-0.1875,-0.139
2148,0.0,0.0,0.0,0.0,0.0,0.125,0.0
2149,0.1027,0.0,1.0,0.5,0.5,-0.208333333333333,0.894
2150,0.0,0.0,0.0,0.0,0.0,1.5625,0.908
2151,0.4588,0.0,0.0,0.0,0.0,0.333333333333333,0.823
2152,0.4939,0.0,0.0,0.0,0.0,-0.625,1.4860000000000002
2153,-0.4215,-0.1,-1.0,-0.5,-0.5,-0.25,-0.58
2154,0.0,0.0,1.0,0.0,1.0,0.375,0.655
2155,-0.5106,0.0,-1.0,-0.75,-0.75,-0.2321428571428569,-0.95
2156,0.0,0.0,0.0,0.0,0.0,0.25,-0.7
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.043
2158,0.4019,0.0,0.0,0.0,0.0,-0.166666666666667,0.1029999999999999
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,0.0,0.0,1.0,0.25,0.25,-0.0416666666666667,0.5830000000000001
2161,0.0,0.0,0.0,0.0,0.0,0.3125,0.655
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.112
2164,0.3182,0.0,0.0,0.0,0.0,-0.3125,0.7210000000000001
2165,0.0,0.0,1.0,0.0,1.0,0.25,0.138
2166,0.0,0.0,0.0,0.0,0.0,0.125,0.138
2167,0.0,0.0,0.0,0.0,0.0,0.4375,0.09
2168,0.0,0.0,0.0,0.0,0.0,0.0,0.082
2169,0.0,0.0,0.0,-0.25,-0.25,0.28125,0.029
2170,-0.5267,-1.0,-1.0,-1.0,-1.0,0.0,-0.41
2171,-0.5267,-1.0,-1.0,-1.0,-1.0,0.4375,-1.032
2172,-0.5859,0.6,-2.0,-0.95,-0.95,-0.8319,-0.678
2173,0.0,0.0,0.0,0.0,0.0,0.3125,0.521
2174,0.0,0.0,0.0,0.0,0.0,0.375,-0.144
2175,0.0,0.0,0.0,0.0,0.0,0.15625,0.204
2176,0.0,0.0,0.0,0.0,0.0,-0.21875,0.713
2177,0.0,0.5,0.0,0.0,0.0,0.25,0.0
2178,0.0,0.0,0.0,0.0,0.0,-0.283333333333333,1.427
2179,0.0,0.0,0.0,0.0,0.0,-0.208333333333333,0.059
2180,-0.296,-0.2,0.0,-0.5,-0.5,0.0,-0.258
2181,0.0,0.0,0.0,0.0,0.0,0.0,0.054
2182,0.0,0.0,0.0,0.0,0.0,-0.125,-0.601
2183,-0.7741,0.05,-2.0,-2.45,-2.45,-0.7291666666666666,-1.641
2184,0.4939,0.0,-1.0,-0.8,-1.8,-0.3958333333333333,0.2830000000000001
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,-0.0772,-0.33,0.0,0.0,0.0,0.0,0.0
2187,0.0,0.0,-1.0,0.0,-1.0,0.0,0.604
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.615
2189,0.0,0.0,-1.0,-0.5,-0.5,0.0,-0.8799999999999999
2190,0.0,0.0,0.0,0.0,0.0,0.125,-0.85
2191,0.1027,0.0,-1.0,-0.5,-0.5,0.3541666666666667,0.881
2192,0.4019,0.1,0.0,0.0,0.0,0.427083333333333,3.61
2193,0.0,0.0,0.0,0.0,0.0,0.0,-0.86
2194,-0.8126,0.41,-1.0,-0.25,-0.25,-0.375,-0.953
2195,0.0,0.0,0.0,-0.5,-0.5,-0.1875,0.8939999999999997
2196,0.0,0.0,0.0,0.0,0.0,-0.125,0.521
2197,-0.4588,0.0,-1.0,-0.1999999999999999,-0.1999999999999999,0.25,0.6529999999999999
2198,-0.7441,0.0,-2.0,-1.0,-1.0,-0.9375,-1.642
2199,-0.296,0.0,0.0,0.0,0.0,0.25,0.112
2200,-0.5267,-0.5,-1.0,-0.75,-0.75,-0.25,-0.6970000000000001
2201,0.2732,0.0,0.0,0.9,0.9,0.125,1.976
2202,-0.5106,0.0,-1.0,-0.75,-0.75,-0.125,-0.0309999999999999
2203,0.8658,0.4,2.0,1.0,1.0,0.125,0.475
2204,-0.4939,0.0,-2.0,0.25,0.25,0.3,-1.6749999999999998
2205,-0.6908,-0.55,-1.0,-0.75,-0.75,-0.225,-0.2040000000000001
2206,0.0,0.0,0.0,0.4,0.4,-0.5625,-0.2390000000000001
2207,0.0,0.0,0.0,0.4,0.4,-0.40625,0.9279999999999998
2208,0.0,-0.19,-1.0,-0.5,-0.5,-0.4375,0.298
2209,0.4019,-0.19,1.0,0.25,0.25,-0.83725,-0.3330000000000002
2210,0.6369,1.0,1.0,0.5,0.5,0.4375,0.223
2211,0.5267,0.8,0.0,-0.25,-0.25,-0.125,0.6799999999999999
2212,0.0,-0.2,1.0,1.0,1.0,0.21875,-0.276
2213,-0.5267,0.4,-1.0,-0.75,-0.75,-0.25,-0.41
2214,-0.128,-0.14,0.0,0.55,0.55,-1.5,-1.5819999999999996
2215,0.0,0.0,0.0,-0.25,-0.25,0.25,0.3029999999999999
2216,-0.6979,0.0,-1.0,-0.75,-0.75,-0.25,0.408
2217,0.0,0.0,0.0,0.0,0.0,-0.125,-0.547
2218,-0.4404,0.3,-1.0,-0.75,-0.75,-0.5,-0.998
2219,-0.5994,0.0,-1.0,-0.5,-0.5,-0.25,0.046
2220,0.0,0.0,0.0,0.0,0.0,0.1875,-0.577
2221,0.0,0.07,-1.0,-1.0,-0.4,0.125,1.62
2222,0.3818,0.1,1.0,0.5,0.5,0.3035714285714286,1.894
2223,-0.4019,0.0,-2.0,-1.0,-1.0,-0.1875,-0.4619999999999999
2224,0.0,0.0,0.0,0.0,0.0,0.0,-0.623
2225,-0.6908,0.0,-1.0,-0.75,-0.75,0.15,-0.797
2226,-0.3919,0.5,-1.0,-0.75,-0.75,1.31875,2.419
2227,0.34,-0.2,1.0,1.2000000000000002,1.2000000000000002,0.4583333333333333,-1.301
2228,0.0,-0.1,0.0,-0.25,-0.25,-0.25,0.8999999999999999
2229,0.5994,0.0,1.0,0.75,0.75,0.375,0.557
2230,0.0,0.0,0.0,0.0,0.0,0.375,0.5810000000000001
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,0.0,0.0,0.037
2233,0.0,0.0,0.0,0.0,0.0,-0.375,-0.72
2234,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
2235,0.3182,0.0,0.0,1.0,1.0,0.125,0.613
2236,0.0,0.3,-2.0,-0.6,-1.6,0.25,1.665
2237,0.0,0.0,0.0,0.0,0.0,-0.375,0.071
2238,0.0,-0.05,0.0,0.0,0.0,-0.25,-0.644
2239,0.4939,-0.33,1.0,1.1,1.1,-0.5625,1.771
2240,-0.4404,-0.16,-1.0,-0.75,-0.75,-1.25,-0.2539999999999999
2241,0.0,-0.8,-1.0,-0.5,-0.5,0.0,-0.63
2242,0.7579,0.4,1.0,0.5,0.5,-0.225,2.094
2243,0.4939,0.0,0.0,0.0,0.0,0.0,1.352
2244,0.0,0.17,0.0,0.0,0.0,0.1875,0.521
2245,0.0,0.0,0.0,0.0,0.0,0.125,0.981
2246,0.0,0.0,-1.0,-0.4,-0.4,0.0,-0.014
2247,0.0,0.03,0.0,0.0999999999999999,0.0999999999999999,-0.1666666666666669,0.287
2248,0.0,0.0,0.0,0.0,0.0,0.0,1.325
2249,0.0,-0.16,0.0,-0.25,-0.25,0.302083333333333,0.3799999999999999
2250,0.0,0.0,0.0,0.25,0.25,0.791666666666667,0.6509999999999998
2251,0.0,0.0,0.0,0.0,0.0,0.375,-0.0259999999999999
2252,0.0,0.0,0.0,0.0,0.0,-0.075,0.833
2253,0.5106,0.33,1.0,1.6,1.6,-0.28125,-0.2019999999999999
2254,-0.4215,0.0,0.0,0.0,0.0,0.125,0.656
2255,0.0,0.0,0.0,0.0,0.0,0.174107142857143,-0.396
2256,-0.8318,-0.19,-2.0,-1.5,-1.5,-1.604166666666666,0.1009999999999999
2257,-0.1531,0.1,0.0,-0.35,-0.35,-0.645833333333333,2.3400000000000003
2258,0.5267,0.19,1.0,-0.0999999999999999,-0.0999999999999999,-0.541666666666667,-0.3959999999999999
2259,0.6369,0.58,1.0,0.5,0.5,0.71875,0.435
2260,0.0,0.17,0.0,0.0,0.0,0.0,1.4009999999999998
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,0.0,0.0,0.0,-0.25,-0.25,0.4791666666666659,1.125
2263,0.0,-0.2,0.0,0.0,0.0,-0.458333333333333,0.8419999999999999
2264,0.4215,0.0,1.0,0.5,0.5,-0.125,1.028
2265,0.4019,-0.2,0.0,1.85,1.85,0.205357142857143,2.096
2266,0.34,-0.16,-1.0,-0.5,-0.5,-0.21875,0.019
2267,-0.2057,0.33,1.0,0.8,0.8,1.0,0.2870000000000001
2268,0.0,0.0,0.0,0.6,0.6,-0.6875,3.566
2269,-0.296,0.17,0.0,0.0,0.0,0.375,-1.34
2270,0.0,0.0,0.0,0.0,0.0,0.125,0.025
2271,0.4404,0.4,1.0,1.4,1.4,1.375,0.928
2272,0.3818,0.0,0.0,1.0,1.0,-0.375,1.337
2273,0.0,0.12,0.0,0.0,0.0,0.4875,1.85
2274,0.0,0.0,0.0,0.6,0.6,-0.125,-0.0679999999999999
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,0.4019,-0.25,0.0,0.5,0.5,0.125,0.711
2277,0.5499,0.26,2.0,1.55,1.55,0.2375,2.011
2278,0.0,0.0,0.0,0.0,0.0,0.0625,-1.1
2279,0.0,0.0,0.0,0.0,0.0,-0.125,0.0470000000000001
2280,0.0,0.0,1.0,0.4,0.4,0.0,-0.531
2281,-0.25,-0.13,0.0,-0.6,-0.6,-0.25625,0.5650000000000002
2282,0.3612,0.0,1.0,0.5,0.5,0.75,-0.5539999999999999
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,0.0,0.0,0.0,0.0,0.0,0.0,-0.894
2285,-0.5423,-0.5,-1.0,-0.15,-0.15,-0.875,-1.005
2286,0.0,0.0,-2.0,-0.65,-0.65,-0.347222222222222,-1.2
2287,0.4019,0.5,1.0,0.75,0.75,-0.5,1.371
2288,0.4404,0.08,0.0,-0.0999999999999999,-0.0999999999999999,0.1375,0.665
2289,0.3612,0.05,2.0,1.1,1.1,0.2166666666666666,1.904
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,0.0,-0.2,0.0,0.0,0.0,0.4583333333333333,-0.469
2292,0.0,-0.16,1.0,0.8,0.8,-0.322916666666667,-0.8360000000000001
2293,-0.296,0.0,0.0,0.0,0.0,0.0,0.587
2294,0.3182,0.25,0.0,0.5,0.5,0.25,2.497
2295,0.0,0.0,0.0,0.0,0.0,-0.0125,0.2209999999999999
2296,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.215
2297,0.0,0.0,0.0,0.0,0.0,-0.25,0.559
2298,0.6365,-0.05,2.0,0.75,0.75,0.75,0.0849999999999999
2299,0.0,0.1,0.0,0.0,0.0,0.125,0.597
2300,-0.4215,0.38,0.0,0.8500000000000001,0.8500000000000001,0.375,0.0480000000000001
2301,0.5423,0.2,1.0,0.75,0.75,1.0,1.297
2302,0.296,0.0,1.0,1.1,1.1,0.40625,0.338
2303,-0.4019,-0.17,0.0,-0.5499999999999998,-0.5499999999999998,0.315366666666667,1.106
2304,-0.8807,0.6,-4.0,-1.85,-1.85,-0.25,-2.211
2305,0.3182,0.14,1.0,1.25,1.25,0.39375,2.216
2306,0.0,0.0,-1.0,0.0999999999999999,0.0999999999999999,-0.9375,1.058
2307,0.5719,0.0,1.0,0.75,0.75,-0.583333333333333,-0.833
2308,0.0,0.0,0.0,0.0,0.0,-0.166666666666667,-0.177
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,0.0,0.0,0.0,0.0,0.0,0.125,1.15
2311,0.0,0.0,0.0,0.0,0.0,-0.25,1.13
2312,0.0,-0.25,1.0,0.6,1.6,-1.25,1.3939999999999997
2313,0.0,0.0,0.0,-0.6,-0.6,-0.4375,-0.0499999999999999
2314,0.0,0.0,0.0,0.0,0.0,-0.0833333333333333,-0.86
2315,-0.4404,0.0,-1.0,-0.75,-0.75,-0.416666666666667,-0.09
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,0.5358,0.0,1.0,0.8,0.8,-0.083333333333333,0.6589999999999999
2319,0.5719,0.0,1.0,1.0,1.0,0.375,-1.34
2320,0.128,0.08,0.0,0.25,0.25,0.75,-1.14
2321,0.0,0.0,0.0,0.0,0.0,-1.125,-0.977
2322,0.3612,0.0,1.0,0.75,0.75,0.0,1.983
2323,0.3182,0.35,0.0,-0.85,-0.85,-0.125,-1.042
2324,0.5859,0.0,0.0,0.0,0.0,0.0,0.7470000000000001
2325,0.0,-0.6,-1.0,-1.0,-0.15,-0.125,-0.1219999999999999
2326,0.0,-0.12,0.0,0.0,0.0,-0.25,0.094
2327,0.0,0.0,0.0,0.0,0.0,0.375,-0.1639999999999999
2328,0.0,-0.12,0.0,0.0,0.0,0.5,1.807
2329,-0.1027,0.0,0.0,0.0,0.0,0.5625,-0.076
2330,0.0,0.0,0.0,-0.25,-0.25,0.125,-0.4770000000000001
2331,0.0,0.0,0.0,0.0,0.0,0.0,-0.86
2332,0.0,0.0,1.0,-0.25,-0.25,0.125,0.579
2333,0.0,-0.19,0.0,0.0,0.0,-0.15625,0.219
2334,0.0,-0.67,-1.0,-0.75,-0.75,-0.59375,-0.9200000000000002
2335,0.0,-0.2,0.0,0.0,0.0,-0.4375,-0.0209999999999999
2336,0.4199,0.0,1.0,0.5,0.5,0.0,0.608
2337,-0.4767,0.0,-1.0,-0.75,-0.75,0.03125,-0.75
2338,0.0,0.18,-1.0,-0.8,-0.8,0.25,0.075
2339,-0.6808,0.4,-3.0,-2.8,-2.8,-1.916666666666667,-0.4250000000000002
2340,0.0,0.0,-1.0,-0.75,-0.75,-0.5,-0.75
2341,-0.2263,0.0,0.0,-0.8,-0.8,0.0,0.571
2342,0.7096,0.4,1.0,0.5,0.5,0.625,2.518
2343,0.0,0.29,1.0,0.8,0.8,0.0625,0.807
2344,0.0,0.6,-2.0,-1.5,-1.5,-0.375,-0.0589999999999999
2345,0.0,-0.12,0.0,0.25,0.25,0.1875,0.8880000000000001
2346,-0.4588,0.0,-2.0,-1.0,-1.0,-0.125,-1.13
2347,0.4404,0.5,0.0,0.0,0.0,0.375,-0.5219999999999999
2348,-0.7579,-0.2,0.0,-0.65,-0.65,0.65625,0.608
2349,0.0,-0.01,0.0,-0.25,-0.25,-0.125,-0.0599999999999999
2350,0.7351,0.25,2.0,1.4,1.4,-1.0464285714285713,1.77
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.039
2352,0.4404,0.1,0.0,1.0,1.0,0.2916666666666669,0.8649999999999999
2353,0.34,0.0,1.0,0.75,0.75,0.5,0.799
2354,0.0,0.3,0.0,0.0,0.0,0.0,-1.121
2355,0.0,0.0,0.0,0.0,0.0,0.770833333333333,1.331
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.039
2357,0.3612,0.0,0.0,-0.25,-0.25,0.25,0.8639999999999999
2358,0.0,-0.05,0.0,0.0,0.0,-0.34375,0.0740000000000001
2359,0.4215,-0.4,0.0,0.6000000000000001,0.6000000000000001,-0.625,-0.118
2360,0.0,0.0,0.0,0.0,0.0,-0.1875,-0.6
2361,0.2263,-0.07,0.0,0.7000000000000001,0.7000000000000001,-0.0625,0.0459999999999997
2362,-0.5859,0.3,0.0,-1.5,-1.5,-0.8833333333333331,-0.7709999999999999
2363,0.0,-0.02,-2.0,-1.6,-1.6,-0.4375,-0.6000000000000001
2364,0.0,0.0,0.0,-1.25,-1.25,0.125,-1.26
2365,0.128,0.0,0.0,0.25,0.25,0.0,0.039
2366,0.0,0.25,-1.0,-0.15,-0.15,-0.075,2.912
2367,0.0,-0.15,0.0,0.0,0.0,0.5625,-0.6440000000000001
2368,0.296,0.3,0.0,0.1,0.1,0.1041666666666669,0.253
2369,-0.4168,0.0,0.0,0.8,0.8,0.0,0.905
2370,0.8168,0.04,-1.0,-0.15,-0.15,0.460416666666667,0.696
2371,0.0,0.0,0.0,0.0,0.0,-0.583333333333333,0.4829999999999999
2372,0.0,-0.5,-1.0,-1.1,-1.1,-0.25,-1.404
2373,0.0,-0.11,-1.0,-0.5,-0.5,-1.1125,-0.867
2374,0.0,0.0,0.0,0.0,0.0,-0.125,0.142
2375,0.1901,0.17,1.0,0.5,0.5,0.375,0.86
2376,0.3818,0.5,2.0,0.0,2.0,0.25,2.144
2377,0.0,0.0,-1.0,0.0999999999999999,0.0999999999999999,0.125,-0.0649999999999999
2378,-0.891,-0.17,-4.0,-1.6,-1.6,0.2321428571428569,0.245
2379,0.4939,0.1,-1.0,1.05,1.05,-0.9375,1.237
2380,0.0,0.0,-1.0,-0.5,-0.5,-0.625,0.039
2381,0.3612,0.0,1.0,0.5,0.5,0.625,-1.97
2382,0.0,0.0,0.0,0.0,0.0,-0.125,-1.55
2383,0.4939,-0.23,-1.0,-0.75,-0.75,0.5625,-2.849
2384,0.0,0.0,0.0,0.0,0.0,0.0625,-0.1
2385,-0.4404,-0.6,-1.0,-0.75,-0.75,0.0,0.5840000000000001
2386,0.0,0.0,0.0,0.0,0.0,0.625,-0.0149999999999999
2387,0.4767,1.0,1.0,0.5,0.5,-1.208333333333333,-0.5660000000000001
2388,-0.4767,0.08,-1.0,-0.5,-1.5,0.5,0.3590000000000001
2389,-0.3252,0.0,1.0,0.75,0.75,-0.25,0.423
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.571
2391,0.0,-0.16,0.0,0.0,0.0,-0.03125,-0.18
2392,-0.128,0.0,0.0,0.0,0.0,-0.241666666666667,-0.8879999999999999
2393,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.05
2394,0.0,0.0,0.0,0.0,0.0,0.25,-0.5569999999999999
2395,-0.4939,0.0,-1.0,-0.75,-0.75,-0.291666666666667,-1.32
2396,0.0,0.0,0.0,0.0,0.0,0.6875,2.169
2397,0.0,0.0,1.0,0.0,1.0,0.25,-0.0879999999999999
2398,0.0,0.17,0.0,0.0,0.0,0.125,-0.18
2399,0.0,0.0,-1.0,0.15,0.15,0.5,3.091
2400,0.0,0.05,-1.0,0.25,0.25,-0.1875,0.791
2401,0.34,0.0,0.0,0.5,0.5,-0.75,0.995
2402,-0.6908,0.0,-1.0,-0.75,-0.75,-0.1,-0.9
2403,-0.0258,-0.5,1.0,0.35,0.35,-1.802083333333333,-1.717
2404,-0.2732,0.2,0.0,-0.55,-0.8,-0.2113095238095236,-0.7350000000000001
2405,-0.6908,0.0,-1.0,-1.25,-1.25,-0.375,-1.12
2406,-0.4404,0.0,-1.0,-0.75,-0.75,0.0,0.0
2407,0.0,0.0,0.0,0.0,0.0,0.5,0.07
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,0.0,0.5,0.0,0.0,0.0,0.65625,0.564
2410,0.0,0.0,0.0,0.0,0.0,-0.25,-0.57
2411,0.0,0.0,0.0,0.0,0.0,0.125,0.534
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,0.0,-0.09,1.0,0.4,0.4,-1.3125,1.195
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.023
2415,0.3818,-0.1,1.0,0.4,0.4,-0.375,2.407
2416,0.0,0.5,0.0,0.0,0.0,0.0,0.571
2417,0.0,0.0,0.0,0.0,0.0,0.15625,1.5339999999999998
2418,0.7579,0.12,0.0,0.5,-0.5,-0.1625,1.583
2419,-0.1326,0.0,0.0,0.5,0.5,-0.583333333333333,-0.1459999999999999
2420,0.0,0.0,0.0,0.6,0.6,0.75,0.438
2421,-0.5719,0.0,-1.0,-0.5,-0.5,-0.3,-0.46
2422,0.4215,0.23,2.0,2.1,2.1,-0.1375,1.483
2423,0.5719,0.0,1.0,0.25,0.25,0.6875,-0.0489999999999999
2424,0.0258,0.16,0.0,0.0,0.0,0.2083333333333329,0.015
2425,0.0,0.25,0.0,0.25,0.25,0.5,0.56
2426,0.0,0.15,0.0,0.4,0.4,0.035714285714286,-1.1990000000000005
2427,0.7351,1.0,1.0,0.5,0.5,0.5625,1.4409999999999998
2428,-0.4939,0.0,-1.0,-0.75,-0.75,-0.3125,-0.52
2429,-0.5574,0.0,-1.0,-1.0,-1.0,-1.25,0.7139999999999999
2430,-0.25,0.0,-1.0,-1.0,-1.0,0.0,-0.7010000000000001
2431,0.0,0.5,0.0,0.0,0.0,0.1875,0.138
2432,0.0,0.0,0.0,0.0,0.0,-0.375,1.3490000000000002
2433,0.0,0.0,1.0,0.6,0.6,0.0,0.0
2434,0.0,0.0,0.0,0.8,0.8,0.90625,-1.351
2435,-0.4767,-0.5,-1.0,-0.75,-0.75,-1.03125,-0.907
2436,0.5719,0.0,1.0,0.5,0.5,0.40625,2.122
2437,0.5859,0.0,1.0,1.1,1.1,-0.875,0.6469999999999999
